waveform	Gen		Ch1	
t0	12.05.2019  14:37:05,139865		12.05.2019  14:37:05,139852	
delta t	8,000000E-5		8,000000E-5	

time[0]	Gen	time[1]	Ch1
12.05.2019  14:37:05,156425	3,167868E-3	12.05.2019  14:37:05,156412	1,867563E-3
12.05.2019  14:37:05,156505	3,167868E-3	12.05.2019  14:37:05,156492	1,867563E-3
12.05.2019  14:37:05,156585	3,492944E-3	12.05.2019  14:37:05,156572	2,192639E-3
12.05.2019  14:37:05,156665	3,167868E-3	12.05.2019  14:37:05,156652	2,517715E-3
12.05.2019  14:37:05,156745	2,842791E-3	12.05.2019  14:37:05,156732	1,542486E-3
12.05.2019  14:37:05,156825	3,492944E-3	12.05.2019  14:37:05,156812	8,923338E-4
12.05.2019  14:37:05,156905	3,167868E-3	12.05.2019  14:37:05,156892	2,192639E-3
12.05.2019  14:37:05,156985	3,167868E-3	12.05.2019  14:37:05,156972	1,867563E-3
12.05.2019  14:37:05,157065	3,818020E-3	12.05.2019  14:37:05,157052	1,867563E-3
12.05.2019  14:37:05,157145	3,167868E-3	12.05.2019  14:37:05,157132	2,517715E-3
12.05.2019  14:37:05,157225	3,818020E-3	12.05.2019  14:37:05,157212	1,217410E-3
12.05.2019  14:37:05,157305	3,167868E-3	12.05.2019  14:37:05,157292	1,867563E-3
12.05.2019  14:37:05,157385	3,167868E-3	12.05.2019  14:37:05,157372	2,192639E-3
12.05.2019  14:37:05,157465	3,167868E-3	12.05.2019  14:37:05,157452	1,542486E-3
12.05.2019  14:37:05,157545	3,167868E-3	12.05.2019  14:37:05,157532	1,867563E-3
12.05.2019  14:37:05,157625	2,842791E-3	12.05.2019  14:37:05,157612	1,217410E-3
12.05.2019  14:37:05,157705	2,842791E-3	12.05.2019  14:37:05,157692	1,867563E-3
12.05.2019  14:37:05,157785	2,842791E-3	12.05.2019  14:37:05,157772	2,192639E-3
12.05.2019  14:37:05,157865	3,167868E-3	12.05.2019  14:37:05,157852	2,192639E-3
12.05.2019  14:37:05,157945	3,167868E-3	12.05.2019  14:37:05,157932	1,867563E-3
12.05.2019  14:37:05,158025	3,167868E-3	12.05.2019  14:37:05,158012	1,217410E-3
12.05.2019  14:37:05,158105	3,492944E-3	12.05.2019  14:37:05,158092	1,542486E-3
12.05.2019  14:37:05,158185	3,492944E-3	12.05.2019  14:37:05,158172	1,542486E-3
12.05.2019  14:37:05,158265	2,842791E-3	12.05.2019  14:37:05,158252	2,192639E-3
12.05.2019  14:37:05,158345	3,167868E-3	12.05.2019  14:37:05,158332	1,542486E-3
12.05.2019  14:37:05,158425	3,492944E-3	12.05.2019  14:37:05,158412	1,867563E-3
12.05.2019  14:37:05,158505	3,492944E-3	12.05.2019  14:37:05,158492	1,542486E-3
12.05.2019  14:37:05,158585	2,842791E-3	12.05.2019  14:37:05,158572	2,192639E-3
12.05.2019  14:37:05,158665	3,818020E-3	12.05.2019  14:37:05,158652	2,192639E-3
12.05.2019  14:37:05,158745	3,818020E-3	12.05.2019  14:37:05,158732	1,217410E-3
12.05.2019  14:37:05,158825	3,492944E-3	12.05.2019  14:37:05,158812	1,217410E-3
12.05.2019  14:37:05,158905	2,842791E-3	12.05.2019  14:37:05,158892	2,192639E-3
12.05.2019  14:37:05,158985	2,842791E-3	12.05.2019  14:37:05,158972	1,217410E-3
12.05.2019  14:37:05,159065	3,492944E-3	12.05.2019  14:37:05,159052	2,517715E-3
12.05.2019  14:37:05,159145	3,492944E-3	12.05.2019  14:37:05,159132	2,517715E-3
12.05.2019  14:37:05,159225	2,842791E-3	12.05.2019  14:37:05,159212	1,542486E-3
12.05.2019  14:37:05,159305	2,842791E-3	12.05.2019  14:37:05,159292	1,867563E-3
12.05.2019  14:37:05,159385	3,492944E-3	12.05.2019  14:37:05,159372	8,923338E-4
12.05.2019  14:37:05,159465	2,517715E-3	12.05.2019  14:37:05,159452	1,867563E-3
12.05.2019  14:37:05,159545	4,143096E-3	12.05.2019  14:37:05,159532	1,542486E-3
12.05.2019  14:37:05,159625	3,167868E-3	12.05.2019  14:37:05,159612	1,542486E-3
12.05.2019  14:37:05,159705	2,842791E-3	12.05.2019  14:37:05,159692	1,867563E-3
12.05.2019  14:37:05,159785	3,492944E-3	12.05.2019  14:37:05,159772	1,867563E-3
12.05.2019  14:37:05,159865	3,167868E-3	12.05.2019  14:37:05,159852	1,542486E-3
12.05.2019  14:37:05,159945	2,842791E-3	12.05.2019  14:37:05,159932	2,517715E-3
12.05.2019  14:37:05,160025	2,517715E-3	12.05.2019  14:37:05,160012	1,867563E-3
12.05.2019  14:37:05,160105	2,842791E-3	12.05.2019  14:37:05,160092	1,542486E-3
12.05.2019  14:37:05,160185	2,842791E-3	12.05.2019  14:37:05,160172	2,192639E-3
12.05.2019  14:37:05,160265	2,842791E-3	12.05.2019  14:37:05,160252	2,517715E-3
12.05.2019  14:37:05,160345	3,492944E-3	12.05.2019  14:37:05,160332	1,867563E-3
12.05.2019  14:37:05,160425	3,167868E-3	12.05.2019  14:37:05,160412	1,217410E-3
12.05.2019  14:37:05,160505	3,818020E-3	12.05.2019  14:37:05,160492	1,867563E-3
12.05.2019  14:37:05,160585	3,818020E-3	12.05.2019  14:37:05,160572	1,867563E-3
12.05.2019  14:37:05,160665	3,818020E-3	12.05.2019  14:37:05,160652	1,867563E-3
12.05.2019  14:37:05,160745	2,842791E-3	12.05.2019  14:37:05,160732	1,542486E-3
12.05.2019  14:37:05,160825	2,517715E-3	12.05.2019  14:37:05,160812	1,217410E-3
12.05.2019  14:37:05,160905	3,167868E-3	12.05.2019  14:37:05,160892	1,217410E-3
12.05.2019  14:37:05,160985	3,167868E-3	12.05.2019  14:37:05,160972	2,192639E-3
12.05.2019  14:37:05,161065	3,492944E-3	12.05.2019  14:37:05,161052	1,217410E-3
12.05.2019  14:37:05,161145	3,818020E-3	12.05.2019  14:37:05,161132	1,542486E-3
12.05.2019  14:37:05,161225	3,492944E-3	12.05.2019  14:37:05,161212	1,542486E-3
12.05.2019  14:37:05,161305	3,818020E-3	12.05.2019  14:37:05,161292	1,542486E-3
12.05.2019  14:37:05,161385	3,167868E-3	12.05.2019  14:37:05,161372	8,923338E-4
12.05.2019  14:37:05,161465	2,517715E-3	12.05.2019  14:37:05,161452	1,542486E-3
12.05.2019  14:37:05,161545	3,167868E-3	12.05.2019  14:37:05,161532	1,867563E-3
12.05.2019  14:37:05,161625	3,492944E-3	12.05.2019  14:37:05,161612	1,542486E-3
12.05.2019  14:37:05,161705	3,492944E-3	12.05.2019  14:37:05,161692	2,517715E-3
12.05.2019  14:37:05,161785	3,167868E-3	12.05.2019  14:37:05,161772	1,542486E-3
12.05.2019  14:37:05,161865	3,492944E-3	12.05.2019  14:37:05,161852	1,867563E-3
12.05.2019  14:37:05,161945	3,167868E-3	12.05.2019  14:37:05,161932	2,192639E-3
12.05.2019  14:37:05,162025	3,167868E-3	12.05.2019  14:37:05,162012	2,192639E-3
12.05.2019  14:37:05,162105	2,842791E-3	12.05.2019  14:37:05,162092	2,192639E-3
12.05.2019  14:37:05,162185	2,842791E-3	12.05.2019  14:37:05,162172	1,542486E-3
12.05.2019  14:37:05,162265	3,167868E-3	12.05.2019  14:37:05,162252	2,192639E-3
12.05.2019  14:37:05,162345	2,842791E-3	12.05.2019  14:37:05,162332	1,867563E-3
