waveform	Gen		Ch1	
t0	12.05.2019  14:37:57,033857		12.05.2019  14:37:57,033845	
delta t	8,000000E-5		8,000000E-5	

time[0]	Gen	time[1]	Ch1
12.05.2019  14:37:57,080257	3,167868E-3	12.05.2019  14:37:57,080245	1,867563E-3
12.05.2019  14:37:57,080337	3,167868E-3	12.05.2019  14:37:57,080325	1,217410E-3
12.05.2019  14:37:57,080417	3,492944E-3	12.05.2019  14:37:57,080405	1,542486E-3
12.05.2019  14:37:57,080497	3,167868E-3	12.05.2019  14:37:57,080485	2,192639E-3
12.05.2019  14:37:57,080577	3,167868E-3	12.05.2019  14:37:57,080565	2,192639E-3
12.05.2019  14:37:57,080657	3,167868E-3	12.05.2019  14:37:57,080645	2,192639E-3
12.05.2019  14:37:57,080737	3,818020E-3	12.05.2019  14:37:57,080725	2,192639E-3
12.05.2019  14:37:57,080817	2,517715E-3	12.05.2019  14:37:57,080805	1,542486E-3
12.05.2019  14:37:57,080897	3,818020E-3	12.05.2019  14:37:57,080885	2,517715E-3
12.05.2019  14:37:57,080977	2,842791E-3	12.05.2019  14:37:57,080965	1,217410E-3
12.05.2019  14:37:57,081057	2,517715E-3	12.05.2019  14:37:57,081045	2,517715E-3
12.05.2019  14:37:57,081137	3,492944E-3	12.05.2019  14:37:57,081125	1,542486E-3
12.05.2019  14:37:57,081217	2,842791E-3	12.05.2019  14:37:57,081205	2,842791E-3
12.05.2019  14:37:57,081297	3,167868E-3	12.05.2019  14:37:57,081285	1,867563E-3
12.05.2019  14:37:57,081377	3,492944E-3	12.05.2019  14:37:57,081365	1,217410E-3
12.05.2019  14:37:57,081457	3,492944E-3	12.05.2019  14:37:57,081445	2,192639E-3
12.05.2019  14:37:57,081537	3,818020E-3	12.05.2019  14:37:57,081525	2,842791E-3
12.05.2019  14:37:57,081617	2,517715E-3	12.05.2019  14:37:57,081605	2,517715E-3
12.05.2019  14:37:57,081697	3,167868E-3	12.05.2019  14:37:57,081685	2,192639E-3
12.05.2019  14:37:57,081777	3,167868E-3	12.05.2019  14:37:57,081765	2,192639E-3
12.05.2019  14:37:57,081857	3,818020E-3	12.05.2019  14:37:57,081845	2,192639E-3
12.05.2019  14:37:57,081937	2,842791E-3	12.05.2019  14:37:57,081925	1,867563E-3
12.05.2019  14:37:57,082017	3,818020E-3	12.05.2019  14:37:57,082005	2,517715E-3
12.05.2019  14:37:57,082097	3,818020E-3	12.05.2019  14:37:57,082085	1,867563E-3
12.05.2019  14:37:57,082177	3,492944E-3	12.05.2019  14:37:57,082165	1,867563E-3
12.05.2019  14:37:57,082257	3,167868E-3	12.05.2019  14:37:57,082245	2,517715E-3
12.05.2019  14:37:57,082337	3,167868E-3	12.05.2019  14:37:57,082325	2,517715E-3
12.05.2019  14:37:57,082417	2,517715E-3	12.05.2019  14:37:57,082405	2,192639E-3
12.05.2019  14:37:57,082497	3,167868E-3	12.05.2019  14:37:57,082485	1,542486E-3
12.05.2019  14:37:57,082577	3,167868E-3	12.05.2019  14:37:57,082565	1,867563E-3
12.05.2019  14:37:57,082657	2,842791E-3	12.05.2019  14:37:57,082645	2,192639E-3
12.05.2019  14:37:57,082737	3,492944E-3	12.05.2019  14:37:57,082725	1,217410E-3
12.05.2019  14:37:57,082817	3,492944E-3	12.05.2019  14:37:57,082805	2,192639E-3
12.05.2019  14:37:57,082897	3,492944E-3	12.05.2019  14:37:57,082885	1,542486E-3
12.05.2019  14:37:57,082977	3,818020E-3	12.05.2019  14:37:57,082965	1,867563E-3
12.05.2019  14:37:57,083057	3,167868E-3	12.05.2019  14:37:57,083045	1,542486E-3
12.05.2019  14:37:57,083137	3,167868E-3	12.05.2019  14:37:57,083125	2,517715E-3
12.05.2019  14:37:57,083217	2,842791E-3	12.05.2019  14:37:57,083205	1,867563E-3
12.05.2019  14:37:57,083297	3,492944E-3	12.05.2019  14:37:57,083285	2,517715E-3
12.05.2019  14:37:57,083377	3,167868E-3	12.05.2019  14:37:57,083365	2,192639E-3
12.05.2019  14:37:57,083457	2,517715E-3	12.05.2019  14:37:57,083445	1,867563E-3
12.05.2019  14:37:57,083537	3,492944E-3	12.05.2019  14:37:57,083525	2,517715E-3
12.05.2019  14:37:57,083617	3,492944E-3	12.05.2019  14:37:57,083605	1,542486E-3
12.05.2019  14:37:57,083697	3,167868E-3	12.05.2019  14:37:57,083685	1,867563E-3
12.05.2019  14:37:57,083777	3,492944E-3	12.05.2019  14:37:57,083765	2,192639E-3
12.05.2019  14:37:57,083857	3,167868E-3	12.05.2019  14:37:57,083845	1,542486E-3
12.05.2019  14:37:57,083937	3,167868E-3	12.05.2019  14:37:57,083925	1,867563E-3
12.05.2019  14:37:57,084017	3,492944E-3	12.05.2019  14:37:57,084005	2,517715E-3
12.05.2019  14:37:57,084097	3,818020E-3	12.05.2019  14:37:57,084085	2,192639E-3
12.05.2019  14:37:57,084177	3,492944E-3	12.05.2019  14:37:57,084165	2,517715E-3
12.05.2019  14:37:57,084257	2,842791E-3	12.05.2019  14:37:57,084245	2,192639E-3
12.05.2019  14:37:57,084337	3,818020E-3	12.05.2019  14:37:57,084325	2,517715E-3
12.05.2019  14:37:57,084417	3,492944E-3	12.05.2019  14:37:57,084405	1,867563E-3
12.05.2019  14:37:57,084497	3,492944E-3	12.05.2019  14:37:57,084485	2,192639E-3
12.05.2019  14:37:57,084577	3,167868E-3	12.05.2019  14:37:57,084565	2,192639E-3
12.05.2019  14:37:57,084657	3,167868E-3	12.05.2019  14:37:57,084645	1,542486E-3
12.05.2019  14:37:57,084737	3,492944E-3	12.05.2019  14:37:57,084725	1,542486E-3
12.05.2019  14:37:57,084817	4,143096E-3	12.05.2019  14:37:57,084805	2,192639E-3
12.05.2019  14:37:57,084897	3,167868E-3	12.05.2019  14:37:57,084885	1,867563E-3
12.05.2019  14:37:57,084977	2,842791E-3	12.05.2019  14:37:57,084965	2,192639E-3
12.05.2019  14:37:57,085057	3,167868E-3	12.05.2019  14:37:57,085045	1,217410E-3
12.05.2019  14:37:57,085137	2,842791E-3	12.05.2019  14:37:57,085125	1,867563E-3
12.05.2019  14:37:57,085217	2,842791E-3	12.05.2019  14:37:57,085205	2,192639E-3
12.05.2019  14:37:57,085297	2,842791E-3	12.05.2019  14:37:57,085285	1,867563E-3
12.05.2019  14:37:57,085377	3,492944E-3	12.05.2019  14:37:57,085365	1,542486E-3
12.05.2019  14:37:57,085457	3,818020E-3	12.05.2019  14:37:57,085445	1,867563E-3
12.05.2019  14:37:57,085537	3,167868E-3	12.05.2019  14:37:57,085525	2,192639E-3
12.05.2019  14:37:57,085617	3,167868E-3	12.05.2019  14:37:57,085605	2,192639E-3
12.05.2019  14:37:57,085697	3,492944E-3	12.05.2019  14:37:57,085685	2,517715E-3
12.05.2019  14:37:57,085777	2,842791E-3	12.05.2019  14:37:57,085765	2,192639E-3
12.05.2019  14:37:57,085857	2,842791E-3	12.05.2019  14:37:57,085845	1,867563E-3
12.05.2019  14:37:57,085937	3,492944E-3	12.05.2019  14:37:57,085925	1,542486E-3
12.05.2019  14:37:57,086017	3,167868E-3	12.05.2019  14:37:57,086005	1,542486E-3
12.05.2019  14:37:57,086097	3,492944E-3	12.05.2019  14:37:57,086085	2,192639E-3
12.05.2019  14:37:57,086177	3,167868E-3	12.05.2019  14:37:57,086165	1,867563E-3
12.05.2019  14:37:57,086257	3,492944E-3	12.05.2019  14:37:57,086245	1,542486E-3
12.05.2019  14:37:57,086337	3,492944E-3	12.05.2019  14:37:57,086325	2,517715E-3
12.05.2019  14:37:57,086417	3,492944E-3	12.05.2019  14:37:57,086405	1,867563E-3
12.05.2019  14:37:57,086497	3,492944E-3	12.05.2019  14:37:57,086485	2,192639E-3
12.05.2019  14:37:57,086577	3,167868E-3	12.05.2019  14:37:57,086565	1,867563E-3
12.05.2019  14:37:57,086657	3,492944E-3	12.05.2019  14:37:57,086645	2,517715E-3
12.05.2019  14:37:57,086737	3,167868E-3	12.05.2019  14:37:57,086725	2,192639E-3
12.05.2019  14:37:57,086817	3,167868E-3	12.05.2019  14:37:57,086805	1,867563E-3
12.05.2019  14:37:57,086897	3,492944E-3	12.05.2019  14:37:57,086885	1,867563E-3
12.05.2019  14:37:57,086977	3,167868E-3	12.05.2019  14:37:57,086965	8,923338E-4
12.05.2019  14:37:57,087057	3,492944E-3	12.05.2019  14:37:57,087045	2,192639E-3
12.05.2019  14:37:57,087137	3,492944E-3	12.05.2019  14:37:57,087125	1,867563E-3
12.05.2019  14:37:57,087217	3,818020E-3	12.05.2019  14:37:57,087205	1,867563E-3
12.05.2019  14:37:57,087297	3,818020E-3	12.05.2019  14:37:57,087285	1,867563E-3
12.05.2019  14:37:57,087377	2,517715E-3	12.05.2019  14:37:57,087365	2,517715E-3
12.05.2019  14:37:57,087457	3,167868E-3	12.05.2019  14:37:57,087445	2,192639E-3
12.05.2019  14:37:57,087537	3,167868E-3	12.05.2019  14:37:57,087525	1,867563E-3
12.05.2019  14:37:57,087617	2,842791E-3	12.05.2019  14:37:57,087605	1,542486E-3
12.05.2019  14:37:57,087697	3,492944E-3	12.05.2019  14:37:57,087685	2,517715E-3
12.05.2019  14:37:57,087777	2,842791E-3	12.05.2019  14:37:57,087765	2,842791E-3
12.05.2019  14:37:57,087857	3,492944E-3	12.05.2019  14:37:57,087845	2,192639E-3
12.05.2019  14:37:57,087937	2,842791E-3	12.05.2019  14:37:57,087925	2,192639E-3
12.05.2019  14:37:57,088017	3,167868E-3	12.05.2019  14:37:57,088005	2,517715E-3
12.05.2019  14:37:57,088097	2,517715E-3	12.05.2019  14:37:57,088085	1,542486E-3
12.05.2019  14:37:57,088177	2,517715E-3	12.05.2019  14:37:57,088165	1,867563E-3
12.05.2019  14:37:57,088257	3,167868E-3	12.05.2019  14:37:57,088245	2,192639E-3
12.05.2019  14:37:57,088337	3,492944E-3	12.05.2019  14:37:57,088325	1,867563E-3
12.05.2019  14:37:57,088417	3,167868E-3	12.05.2019  14:37:57,088405	1,542486E-3
12.05.2019  14:37:57,088497	3,492944E-3	12.05.2019  14:37:57,088485	1,867563E-3
12.05.2019  14:37:57,088577	2,517715E-3	12.05.2019  14:37:57,088565	1,867563E-3
12.05.2019  14:37:57,088657	3,818020E-3	12.05.2019  14:37:57,088645	1,867563E-3
12.05.2019  14:37:57,088737	3,818020E-3	12.05.2019  14:37:57,088725	1,217410E-3
12.05.2019  14:37:57,088817	2,842791E-3	12.05.2019  14:37:57,088805	2,517715E-3
12.05.2019  14:37:57,088897	2,842791E-3	12.05.2019  14:37:57,088885	2,192639E-3
12.05.2019  14:37:57,088977	3,167868E-3	12.05.2019  14:37:57,088965	1,542486E-3
12.05.2019  14:37:57,089057	3,492944E-3	12.05.2019  14:37:57,089045	1,867563E-3
12.05.2019  14:37:57,089137	3,818020E-3	12.05.2019  14:37:57,089125	1,542486E-3
12.05.2019  14:37:57,089217	2,517715E-3	12.05.2019  14:37:57,089205	1,217410E-3
12.05.2019  14:37:57,089297	3,167868E-3	12.05.2019  14:37:57,089285	1,867563E-3
12.05.2019  14:37:57,089377	3,818020E-3	12.05.2019  14:37:57,089365	1,217410E-3
12.05.2019  14:37:57,089457	4,143096E-3	12.05.2019  14:37:57,089445	1,867563E-3
12.05.2019  14:37:57,089537	2,842791E-3	12.05.2019  14:37:57,089525	1,542486E-3
12.05.2019  14:37:57,089617	3,167868E-3	12.05.2019  14:37:57,089605	1,217410E-3
12.05.2019  14:37:57,089697	3,167868E-3	12.05.2019  14:37:57,089685	1,867563E-3
12.05.2019  14:37:57,089777	3,492944E-3	12.05.2019  14:37:57,089765	2,192639E-3
12.05.2019  14:37:57,089857	3,167868E-3	12.05.2019  14:37:57,089845	2,192639E-3
12.05.2019  14:37:57,089937	3,167868E-3	12.05.2019  14:37:57,089925	2,192639E-3
12.05.2019  14:37:57,090017	3,167868E-3	12.05.2019  14:37:57,090005	1,542486E-3
12.05.2019  14:37:57,090097	4,143096E-3	12.05.2019  14:37:57,090085	1,542486E-3
12.05.2019  14:37:57,090177	3,818020E-3	12.05.2019  14:37:57,090165	8,923338E-4
12.05.2019  14:37:57,090257	3,167868E-3	12.05.2019  14:37:57,090245	1,867563E-3
12.05.2019  14:37:57,090337	3,492944E-3	12.05.2019  14:37:57,090325	1,542486E-3
12.05.2019  14:37:57,090417	3,492944E-3	12.05.2019  14:37:57,090405	2,517715E-3
12.05.2019  14:37:57,090497	3,818020E-3	12.05.2019  14:37:57,090485	1,867563E-3
12.05.2019  14:37:57,090577	3,818020E-3	12.05.2019  14:37:57,090565	2,192639E-3
12.05.2019  14:37:57,090657	2,842791E-3	12.05.2019  14:37:57,090645	1,867563E-3
12.05.2019  14:37:57,090737	3,818020E-3	12.05.2019  14:37:57,090725	2,192639E-3
12.05.2019  14:37:57,090817	2,517715E-3	12.05.2019  14:37:57,090805	1,542486E-3
12.05.2019  14:37:57,090897	4,143096E-3	12.05.2019  14:37:57,090885	1,867563E-3
12.05.2019  14:37:57,090977	2,842791E-3	12.05.2019  14:37:57,090965	1,867563E-3
12.05.2019  14:37:57,091057	3,167868E-3	12.05.2019  14:37:57,091045	2,192639E-3
12.05.2019  14:37:57,091137	3,818020E-3	12.05.2019  14:37:57,091125	1,867563E-3
12.05.2019  14:37:57,091217	3,167868E-3	12.05.2019  14:37:57,091205	1,867563E-3
12.05.2019  14:37:57,091297	2,517715E-3	12.05.2019  14:37:57,091285	2,192639E-3
12.05.2019  14:37:57,091377	2,842791E-3	12.05.2019  14:37:57,091365	1,542486E-3
12.05.2019  14:37:57,091457	3,818020E-3	12.05.2019  14:37:57,091445	2,192639E-3
12.05.2019  14:37:57,091537	3,818020E-3	12.05.2019  14:37:57,091525	2,192639E-3
12.05.2019  14:37:57,091617	3,167868E-3	12.05.2019  14:37:57,091605	2,192639E-3
12.05.2019  14:37:57,091697	3,167868E-3	12.05.2019  14:37:57,091685	1,867563E-3
12.05.2019  14:37:57,091777	3,818020E-3	12.05.2019  14:37:57,091765	2,517715E-3
12.05.2019  14:37:57,091857	3,167868E-3	12.05.2019  14:37:57,091845	1,867563E-3
12.05.2019  14:37:57,091937	3,492944E-3	12.05.2019  14:37:57,091925	2,517715E-3
12.05.2019  14:37:57,092017	3,167868E-3	12.05.2019  14:37:57,092005	2,517715E-3
12.05.2019  14:37:57,092097	3,818020E-3	12.05.2019  14:37:57,092085	2,192639E-3
12.05.2019  14:37:57,092177	3,167868E-3	12.05.2019  14:37:57,092165	2,842791E-3
12.05.2019  14:37:57,092257	3,167868E-3	12.05.2019  14:37:57,092245	2,192639E-3
12.05.2019  14:37:57,092337	3,167868E-3	12.05.2019  14:37:57,092325	2,517715E-3
12.05.2019  14:37:57,092417	3,818020E-3	12.05.2019  14:37:57,092405	2,192639E-3
12.05.2019  14:37:57,092497	3,167868E-3	12.05.2019  14:37:57,092485	1,867563E-3
12.05.2019  14:37:57,092577	3,492944E-3	12.05.2019  14:37:57,092565	2,192639E-3
12.05.2019  14:37:57,092657	3,492944E-3	12.05.2019  14:37:57,092645	1,867563E-3
12.05.2019  14:37:57,092737	3,818020E-3	12.05.2019  14:37:57,092725	1,867563E-3
12.05.2019  14:37:57,092817	3,167868E-3	12.05.2019  14:37:57,092805	1,867563E-3
12.05.2019  14:37:57,092897	2,842791E-3	12.05.2019  14:37:57,092885	2,192639E-3
12.05.2019  14:37:57,092977	3,492944E-3	12.05.2019  14:37:57,092965	2,517715E-3
12.05.2019  14:37:57,093057	3,167868E-3	12.05.2019  14:37:57,093045	1,867563E-3
12.05.2019  14:37:57,093137	3,492944E-3	12.05.2019  14:37:57,093125	1,542486E-3
12.05.2019  14:37:57,093217	3,167868E-3	12.05.2019  14:37:57,093205	2,192639E-3
12.05.2019  14:37:57,093297	3,492944E-3	12.05.2019  14:37:57,093285	2,192639E-3
12.05.2019  14:37:57,093377	2,842791E-3	12.05.2019  14:37:57,093365	2,192639E-3
12.05.2019  14:37:57,093457	3,818020E-3	12.05.2019  14:37:57,093445	1,867563E-3
12.05.2019  14:37:57,093537	3,167868E-3	12.05.2019  14:37:57,093525	1,867563E-3
12.05.2019  14:37:57,093617	3,492944E-3	12.05.2019  14:37:57,093605	2,842791E-3
12.05.2019  14:37:57,093697	2,842791E-3	12.05.2019  14:37:57,093685	2,517715E-3
12.05.2019  14:37:57,093777	3,492944E-3	12.05.2019  14:37:57,093765	1,217410E-3
12.05.2019  14:37:57,093857	4,468173E-3	12.05.2019  14:37:57,093845	1,867563E-3
12.05.2019  14:37:57,093937	3,492944E-3	12.05.2019  14:37:57,093925	2,192639E-3
12.05.2019  14:37:57,094017	3,492944E-3	12.05.2019  14:37:57,094005	2,192639E-3
12.05.2019  14:37:57,094097	3,167868E-3	12.05.2019  14:37:57,094085	2,842791E-3
12.05.2019  14:37:57,094177	2,517715E-3	12.05.2019  14:37:57,094165	1,542486E-3
12.05.2019  14:37:57,094257	3,492944E-3	12.05.2019  14:37:57,094245	2,192639E-3
12.05.2019  14:37:57,094337	3,818020E-3	12.05.2019  14:37:57,094325	1,542486E-3
12.05.2019  14:37:57,094417	3,167868E-3	12.05.2019  14:37:57,094405	1,867563E-3
12.05.2019  14:37:57,094497	3,167868E-3	12.05.2019  14:37:57,094485	2,192639E-3
12.05.2019  14:37:57,094577	3,167868E-3	12.05.2019  14:37:57,094565	2,192639E-3
12.05.2019  14:37:57,094657	3,167868E-3	12.05.2019  14:37:57,094645	1,542486E-3
12.05.2019  14:37:57,094737	3,167868E-3	12.05.2019  14:37:57,094725	1,867563E-3
12.05.2019  14:37:57,094817	3,167868E-3	12.05.2019  14:37:57,094805	2,517715E-3
12.05.2019  14:37:57,094897	2,842791E-3	12.05.2019  14:37:57,094885	1,867563E-3
12.05.2019  14:37:57,094977	3,167868E-3	12.05.2019  14:37:57,094965	2,192639E-3
12.05.2019  14:37:57,095057	3,818020E-3	12.05.2019  14:37:57,095045	1,867563E-3
12.05.2019  14:37:57,095137	2,842791E-3	12.05.2019  14:37:57,095125	1,867563E-3
12.05.2019  14:37:57,095217	3,167868E-3	12.05.2019  14:37:57,095205	2,192639E-3
12.05.2019  14:37:57,095297	3,818020E-3	12.05.2019  14:37:57,095285	2,192639E-3
12.05.2019  14:37:57,095377	3,818020E-3	12.05.2019  14:37:57,095365	1,867563E-3
12.05.2019  14:37:57,095457	3,167868E-3	12.05.2019  14:37:57,095445	1,542486E-3
12.05.2019  14:37:57,095537	3,818020E-3	12.05.2019  14:37:57,095525	2,192639E-3
12.05.2019  14:37:57,095617	2,842791E-3	12.05.2019  14:37:57,095605	2,192639E-3
12.05.2019  14:37:57,095697	3,492944E-3	12.05.2019  14:37:57,095685	1,867563E-3
12.05.2019  14:37:57,095777	3,818020E-3	12.05.2019  14:37:57,095765	1,867563E-3
12.05.2019  14:37:57,095857	4,143096E-3	12.05.2019  14:37:57,095845	2,517715E-3
12.05.2019  14:37:57,095937	2,842791E-3	12.05.2019  14:37:57,095925	1,867563E-3
12.05.2019  14:37:57,096017	2,842791E-3	12.05.2019  14:37:57,096005	1,542486E-3
12.05.2019  14:37:57,096097	3,818020E-3	12.05.2019  14:37:57,096085	1,867563E-3
12.05.2019  14:37:57,096177	3,167868E-3	12.05.2019  14:37:57,096165	1,867563E-3
12.05.2019  14:37:57,096257	2,842791E-3	12.05.2019  14:37:57,096245	1,867563E-3
12.05.2019  14:37:57,096337	2,517715E-3	12.05.2019  14:37:57,096325	1,867563E-3
12.05.2019  14:37:57,096417	2,842791E-3	12.05.2019  14:37:57,096405	1,867563E-3
12.05.2019  14:37:57,096497	3,492944E-3	12.05.2019  14:37:57,096485	1,867563E-3
12.05.2019  14:37:57,096577	3,167868E-3	12.05.2019  14:37:57,096565	1,217410E-3
12.05.2019  14:37:57,096657	3,492944E-3	12.05.2019  14:37:57,096645	1,867563E-3
12.05.2019  14:37:57,096737	3,167868E-3	12.05.2019  14:37:57,096725	2,517715E-3
12.05.2019  14:37:57,096817	3,167868E-3	12.05.2019  14:37:57,096805	2,192639E-3
12.05.2019  14:37:57,096897	3,818020E-3	12.05.2019  14:37:57,096885	1,867563E-3
12.05.2019  14:37:57,096977	3,492944E-3	12.05.2019  14:37:57,096965	1,867563E-3
12.05.2019  14:37:57,097057	2,517715E-3	12.05.2019  14:37:57,097045	1,867563E-3
12.05.2019  14:37:57,097137	3,167868E-3	12.05.2019  14:37:57,097125	2,192639E-3
12.05.2019  14:37:57,097217	4,143096E-3	12.05.2019  14:37:57,097205	1,867563E-3
12.05.2019  14:37:57,097297	4,143096E-3	12.05.2019  14:37:57,097285	2,192639E-3
12.05.2019  14:37:57,097377	2,517715E-3	12.05.2019  14:37:57,097365	2,842791E-3
12.05.2019  14:37:57,097457	2,517715E-3	12.05.2019  14:37:57,097445	2,517715E-3
12.05.2019  14:37:57,097537	2,517715E-3	12.05.2019  14:37:57,097525	1,542486E-3
12.05.2019  14:37:57,097617	3,167868E-3	12.05.2019  14:37:57,097605	2,517715E-3
12.05.2019  14:37:57,097697	3,818020E-3	12.05.2019  14:37:57,097685	1,867563E-3
12.05.2019  14:37:57,097777	3,167868E-3	12.05.2019  14:37:57,097765	2,517715E-3
12.05.2019  14:37:57,097857	3,167868E-3	12.05.2019  14:37:57,097845	1,867563E-3
12.05.2019  14:37:57,097937	3,492944E-3	12.05.2019  14:37:57,097925	2,192639E-3
12.05.2019  14:37:57,098017	3,818020E-3	12.05.2019  14:37:57,098005	2,517715E-3
12.05.2019  14:37:57,098097	3,818020E-3	12.05.2019  14:37:57,098085	2,192639E-3
12.05.2019  14:37:57,098177	3,492944E-3	12.05.2019  14:37:57,098165	1,867563E-3
12.05.2019  14:37:57,098257	2,842791E-3	12.05.2019  14:37:57,098245	1,867563E-3
12.05.2019  14:37:57,098337	2,842791E-3	12.05.2019  14:37:57,098325	2,192639E-3
12.05.2019  14:37:57,098417	3,818020E-3	12.05.2019  14:37:57,098405	2,517715E-3
12.05.2019  14:37:57,098497	2,517715E-3	12.05.2019  14:37:57,098485	2,192639E-3
12.05.2019  14:37:57,098577	3,492944E-3	12.05.2019  14:37:57,098565	1,542486E-3
12.05.2019  14:37:57,098657	3,492944E-3	12.05.2019  14:37:57,098645	1,867563E-3
12.05.2019  14:37:57,098737	3,818020E-3	12.05.2019  14:37:57,098725	1,542486E-3
12.05.2019  14:37:57,098817	3,167868E-3	12.05.2019  14:37:57,098805	2,192639E-3
12.05.2019  14:37:57,098897	3,167868E-3	12.05.2019  14:37:57,098885	1,867563E-3
12.05.2019  14:37:57,098977	2,842791E-3	12.05.2019  14:37:57,098965	1,867563E-3
12.05.2019  14:37:57,099057	3,167868E-3	12.05.2019  14:37:57,099045	2,192639E-3
12.05.2019  14:37:57,099137	3,167868E-3	12.05.2019  14:37:57,099125	1,867563E-3
12.05.2019  14:37:57,099217	3,167868E-3	12.05.2019  14:37:57,099205	1,867563E-3
12.05.2019  14:37:57,099297	3,167868E-3	12.05.2019  14:37:57,099285	1,867563E-3
12.05.2019  14:37:57,099377	3,818020E-3	12.05.2019  14:37:57,099365	1,867563E-3
12.05.2019  14:37:57,099457	2,842791E-3	12.05.2019  14:37:57,099445	1,542486E-3
12.05.2019  14:37:57,099537	3,492944E-3	12.05.2019  14:37:57,099525	1,867563E-3
12.05.2019  14:37:57,099617	3,492944E-3	12.05.2019  14:37:57,099605	1,542486E-3
12.05.2019  14:37:57,099697	3,167868E-3	12.05.2019  14:37:57,099685	1,867563E-3
12.05.2019  14:37:57,099777	3,818020E-3	12.05.2019  14:37:57,099765	1,867563E-3
12.05.2019  14:37:57,099857	2,842791E-3	12.05.2019  14:37:57,099845	2,192639E-3
12.05.2019  14:37:57,099937	3,167868E-3	12.05.2019  14:37:57,099925	2,192639E-3
12.05.2019  14:37:57,100017	2,842791E-3	12.05.2019  14:37:57,100005	1,867563E-3
12.05.2019  14:37:57,100097	3,167868E-3	12.05.2019  14:37:57,100085	1,217410E-3
12.05.2019  14:37:57,100177	3,492944E-3	12.05.2019  14:37:57,100165	2,192639E-3
12.05.2019  14:37:57,100257	3,167868E-3	12.05.2019  14:37:57,100245	1,867563E-3
12.05.2019  14:37:57,100337	3,167868E-3	12.05.2019  14:37:57,100325	1,542486E-3
12.05.2019  14:37:57,100417	2,842791E-3	12.05.2019  14:37:57,100405	2,517715E-3
12.05.2019  14:37:57,100497	2,842791E-3	12.05.2019  14:37:57,100485	1,542486E-3
12.05.2019  14:37:57,100577	3,167868E-3	12.05.2019  14:37:57,100565	2,192639E-3
12.05.2019  14:37:57,100657	2,842791E-3	12.05.2019  14:37:57,100645	1,542486E-3
12.05.2019  14:37:57,100737	4,143096E-3	12.05.2019  14:37:57,100725	1,867563E-3
12.05.2019  14:37:57,100817	2,842791E-3	12.05.2019  14:37:57,100805	2,517715E-3
12.05.2019  14:37:57,100897	3,818020E-3	12.05.2019  14:37:57,100885	1,217410E-3
12.05.2019  14:37:57,100977	2,842791E-3	12.05.2019  14:37:57,100965	1,542486E-3
12.05.2019  14:37:57,101057	2,842791E-3	12.05.2019  14:37:57,101045	1,867563E-3
12.05.2019  14:37:57,101137	2,842791E-3	12.05.2019  14:37:57,101125	1,867563E-3
12.05.2019  14:37:57,101217	3,167868E-3	12.05.2019  14:37:57,101205	1,867563E-3
12.05.2019  14:37:57,101297	3,492944E-3	12.05.2019  14:37:57,101285	2,192639E-3
12.05.2019  14:37:57,101377	3,818020E-3	12.05.2019  14:37:57,101365	1,542486E-3
12.05.2019  14:37:57,101457	3,492944E-3	12.05.2019  14:37:57,101445	1,867563E-3
12.05.2019  14:37:57,101537	3,492944E-3	12.05.2019  14:37:57,101525	1,867563E-3
12.05.2019  14:37:57,101617	3,167868E-3	12.05.2019  14:37:57,101605	1,867563E-3
12.05.2019  14:37:57,101697	3,167868E-3	12.05.2019  14:37:57,101685	2,517715E-3
12.05.2019  14:37:57,101777	4,143096E-3	12.05.2019  14:37:57,101765	1,867563E-3
12.05.2019  14:37:57,101857	3,492944E-3	12.05.2019  14:37:57,101845	1,867563E-3
12.05.2019  14:37:57,101937	3,167868E-3	12.05.2019  14:37:57,101925	1,217410E-3
12.05.2019  14:37:57,102017	3,167868E-3	12.05.2019  14:37:57,102005	1,542486E-3
12.05.2019  14:37:57,102097	3,492944E-3	12.05.2019  14:37:57,102085	2,192639E-3
12.05.2019  14:37:57,102177	3,167868E-3	12.05.2019  14:37:57,102165	1,217410E-3
12.05.2019  14:37:57,102257	4,143096E-3	12.05.2019  14:37:57,102245	1,542486E-3
12.05.2019  14:37:57,102337	3,492944E-3	12.05.2019  14:37:57,102325	1,542486E-3
12.05.2019  14:37:57,102417	3,492944E-3	12.05.2019  14:37:57,102405	2,842791E-3
12.05.2019  14:37:57,102497	3,818020E-3	12.05.2019  14:37:57,102485	1,542486E-3
12.05.2019  14:37:57,102577	2,842791E-3	12.05.2019  14:37:57,102565	1,867563E-3
12.05.2019  14:37:57,102657	2,842791E-3	12.05.2019  14:37:57,102645	1,867563E-3
12.05.2019  14:37:57,102737	3,818020E-3	12.05.2019  14:37:57,102725	2,517715E-3
12.05.2019  14:37:57,102817	3,492944E-3	12.05.2019  14:37:57,102805	2,192639E-3
12.05.2019  14:37:57,102897	3,492944E-3	12.05.2019  14:37:57,102885	2,192639E-3
12.05.2019  14:37:57,102977	2,842791E-3	12.05.2019  14:37:57,102965	1,867563E-3
12.05.2019  14:37:57,103057	3,167868E-3	12.05.2019  14:37:57,103045	1,217410E-3
12.05.2019  14:37:57,103137	3,167868E-3	12.05.2019  14:37:57,103125	1,217410E-3
12.05.2019  14:37:57,103217	3,167868E-3	12.05.2019  14:37:57,103205	2,517715E-3
12.05.2019  14:37:57,103297	2,517715E-3	12.05.2019  14:37:57,103285	1,542486E-3
